,Id,SalePrice,Lot Area,Garage Area,Garage Type,Garage Cars,Fireplaces,Fireplace Qu,Fence,Paved Drive,Street,Central Air,Overall Qual,Overall Cond,total_sqr_ft,total_full_bathrooms,total_half_bathrooms,has_basement,total_sqr_ft^2
1756,2676,114500,6240,528.0,Detchd,2.0,1,Gd,MnPrv,Y,Pave,Y,Average,Good,1632.0,1.0,0.0,1,2663424.0
1757,2498,129200,8789,288.0,Attchd,1.0,1,Po,No fence,Y,Pave,Y,Average,Good,1853.0,1.0,0.0,1,3433609.0
1758,1560,392500,5587,482.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3252.0,3.0,1.0,1,10575504.0
1759,296,266500,9042,252.0,Attchd,1.0,2,Gd,GdPrv,Y,Pave,Y,Good,Excellent,3492.0,2.0,0.0,1,12194064.0
1760,354,177500,8923,396.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,1766.0,2.0,1.0,1,3118756.0
1761,970,139500,12518,384.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2016.0,1.0,0.0,1,4064256.0
1762,884,170000,11069,440.0,BuiltIn,2.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2004.0,2.0,1.0,1,4016016.0
1763,1894,224500,8800,539.0,Attchd,2.0,1,Gd,MnPrv,Y,Pave,Y,Average,Good,2999.0,2.0,1.0,1,8994001.0
1764,450,290000,13262,730.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3482.0,3.0,1.0,1,12124324.0
1765,2031,169500,7758,240.0,Detchd,1.0,2,TA,No fence,Y,Pave,Y,Good,Fair,2858.0,1.0,1.0,1,8168164.0
1766,949,240000,12118,550.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3420.0,2.0,0.0,1,11696400.0
1767,1907,144000,9600,288.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2228.0,2.0,0.0,1,4963984.0
1768,1906,165000,9500,540.0,Attchd,2.0,1,TA,GdPrv,Y,Pave,Y,Average,Good,2793.0,1.0,2.0,1,7800849.0
1769,549,145000,7175,542.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2664.0,2.0,0.0,1,7096896.0
1770,243,114000,11200,504.0,Detchd,2.0,0,No fireplace,No fence,N,Pave,Y,Average,Fair,2548.0,2.0,0.0,1,6492304.0
1771,1697,395000,14226,895.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3908.0,2.0,0.0,1,15272464.0
1772,2365,105500,2760,440.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1617.0,1.0,1.0,1,2614689.0
1773,310,254900,11050,741.0,Attchd,3.0,1,TA,No fence,Y,Pave,Y,Good,Average,2965.0,3.0,1.0,1,8791225.0
1774,1961,102000,7200,357.0,Attchd,1.0,1,TA,No fence,Y,Pave,Y,Average,Fair,2102.0,1.0,1.0,1,4418404.0
1775,849,230000,12420,622.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2784.0,3.0,1.0,1,7750656.0
1776,2018,137500,6120,180.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Average,Good,2452.0,1.0,1.0,1,6012304.0
1777,1328,138000,7111,288.0,Detchd,1.0,1,Po,GdPrv,Y,Pave,Y,Average,Good,2151.0,1.0,0.0,1,4626801.0
1778,801,156500,19255,576.0,Attchd,2.0,1,Po,No fence,Y,Pave,Y,Average,Average,1858.0,1.0,1.0,1,3452164.0
1779,400,124500,8120,463.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,1728.0,1.0,0.0,1,2985984.0
1780,1650,190000,11952,534.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Good,2777.0,2.0,1.0,1,7711729.0
1781,1084,159895,3182,388.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2532.0,2.0,0.0,1,6411024.0
1782,1522,189000,9842,621.0,BuiltIn,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,3213.0,3.0,1.0,1,10323369.0
1783,2496,124000,8020,0.0,No Garage,0.0,0,No fireplace,GdWo,Y,Pave,N,Average,Good,1824.0,1.0,0.0,1,3326976.0
1784,220,121500,11341,528.0,Detchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2784.0,2.0,1.0,1,7750656.0
1785,1254,146000,12436,484.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3648.0,2.0,0.0,1,13307904.0
1786,1443,235000,12192,626.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2751.0,3.0,1.0,1,7568001.0
1787,2885,300000,3842,525.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3240.0,3.0,1.0,1,10497600.0
1788,2920,90500,1936,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,1638.0,1.0,1.0,1,2683044.0
1789,1197,142600,13101,576.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3456.0,2.0,0.0,1,11943936.0
1790,848,227000,9808,544.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3146.0,3.0,0.0,1,9897316.0
1791,926,205000,8145,400.0,Detchd,2.0,2,Gd,No fence,Y,Pave,Y,Good,Good,3400.0,2.0,1.0,1,11560000.0
1792,2158,246900,17227,482.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2682.0,2.0,1.0,1,7193124.0
1793,1555,89000,5280,185.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,N,Fair,Good,1534.0,1.0,0.0,1,2353156.0
1794,278,64000,11792,480.0,Detchd,2.0,0,No fireplace,No fence,P,Pave,N,Fair,Average,1864.0,1.0,0.0,1,3474496.0
1795,2522,170000,3876,484.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2452.0,2.0,0.0,1,6012304.0
1796,434,582933,13891,1020.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,4556.0,3.0,1.0,1,20757136.0
1797,2683,110500,6000,440.0,Detchd,2.0,1,Gd,MnPrv,Y,Pave,Y,Average,Good,2206.0,1.0,0.0,1,4866436.0
1798,2173,110000,8240,622.0,Attchd,2.0,0,No fireplace,GdPrv,P,Pave,Y,Average,Good,2358.0,1.0,0.0,1,5560164.0
1799,894,118000,9405,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Average,Excellent,1396.0,1.0,1.0,1,1948816.0
1800,1066,284000,10625,871.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3044.0,3.0,1.0,1,9265936.0
1801,1261,171000,9247,490.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2574.0,1.0,1.0,1,6625476.0
1802,537,193000,10628,478.0,BuiltIn,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2647.0,2.0,1.0,1,7006609.0
1803,2301,135000,11000,502.0,Attchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2268.0,2.0,1.0,1,5143824.0
1804,2854,167000,9399,288.0,Detchd,1.0,1,Gd,No fence,N,Pave,Y,Good,Good,2454.0,1.0,1.0,1,6022116.0
1805,2649,105000,7200,528.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,1440.0,1.0,0.0,1,2073600.0
1806,2776,214000,10264,472.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3176.0,2.0,0.0,1,10086976.0
1807,2403,279000,13215,746.0,BuiltIn,3.0,1,TA,No fence,Y,Pave,Y,Good,Average,3334.0,3.0,1.0,1,11115556.0
1808,2355,184500,10530,485.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2550.0,3.0,0.0,1,6502500.0
1809,1983,120000,6000,308.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,1832.0,1.0,1.0,1,3356224.0
1810,547,171500,7703,528.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2546.0,2.0,1.0,1,6482116.0
1811,1842,164700,4251,528.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,1875.0,2.0,1.0,1,3515625.0
1812,2748,209000,12128,506.0,Attchd,2.0,1,TA,MnPrv,Y,Pave,Y,Average,Fair,3427.0,2.0,1.0,1,11744329.0
1813,2425,225000,3072,388.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2913.0,3.0,0.0,1,8485569.0
1814,2837,81000,8410,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,Y,Average,Fair,1842.0,1.0,0.0,1,3392964.0
1815,2456,336820,15218,928.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3340.0,3.0,1.0,1,11155600.0
1816,2114,277000,14364,454.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3219.0,3.0,1.0,1,10361961.0
1817,1890,117600,8680,312.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1788.0,1.0,0.0,1,3196944.0
1818,621,140000,9600,271.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2524.0,1.0,1.0,1,6370576.0
1819,1427,395039,11778,874.0,Attchd,3.0,2,Gd,No fence,Y,Pave,Y,Excellent,Average,3517.0,3.0,1.0,1,12369289.0
1820,1728,181755,15810,572.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2264.0,3.0,0.0,1,5125696.0
1821,2472,186800,11024,612.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2800.0,2.0,0.0,1,7840000.0
1822,610,177500,8970,549.0,Attchd,2.0,1,TA,MnPrv,Y,Pave,Y,Average,Good,2884.0,2.0,1.0,1,8317456.0
1823,1950,64500,10800,216.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,1624.0,2.0,0.0,1,2637376.0
1824,94,260000,4835,506.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2976.0,3.0,0.0,1,8856576.0
1825,1745,185485,3710,388.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2532.0,2.0,0.0,1,6411024.0
1826,744,105000,6120,180.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1590.0,2.0,0.0,1,2528100.0
1827,1859,187000,9600,512.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2383.0,2.0,1.0,1,5678689.0
1828,2343,202500,14145,440.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Good,2829.0,3.0,0.0,1,8003241.0
1829,1713,245700,9926,878.0,Attchd,3.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3228.0,3.0,0.0,1,10419984.0
1830,1816,128000,8012,283.0,Attchd,1.0,2,TA,MnPrv,Y,Pave,Y,Average,Average,1896.0,1.0,1.0,1,3594816.0
1831,2390,275500,10240,878.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3128.0,2.0,1.0,1,9784384.0
1832,364,225000,10762,490.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2961.0,2.0,1.0,1,8767521.0
1833,684,138000,8000,288.0,Attchd,1.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Average,1711.0,2.0,0.0,1,2927521.0
1834,32,88000,1680,264.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1617.0,1.0,1.0,1,2614689.0
1835,1698,380000,13693,694.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,4796.0,2.0,1.0,1,23001616.0
1836,1129,256000,10625,660.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3320.0,2.0,0.0,1,11022400.0
1837,165,134800,7200,576.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1800.0,1.0,1.0,1,3240000.0
1838,935,121000,1612,462.0,Attchd,2.0,1,TA,MnPrv,Y,Pave,Y,Average,Good,1790.0,1.0,1.0,1,3204100.0
1839,1802,227875,10207,578.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Good,2635.0,3.0,0.0,1,6943225.0
1840,250,245350,10475,776.0,Attchd,3.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3388.0,2.0,0.0,1,11478544.0
1841,2668,93500,5976,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,N,Average,Good,1872.0,2.0,0.0,1,3504384.0
1842,236,83000,10625,366.0,Basment,1.0,0,No fireplace,No fence,Y,Pave,N,Average,Average,1293.0,1.0,0.0,1,1671849.0
1843,2117,240000,53107,501.0,Attchd,2.0,2,Fa,No fence,Y,Pave,Y,Average,Average,3533.0,3.0,1.0,1,12482089.0
1844,2029,113000,5680,240.0,Detchd,1.0,0,No fireplace,MnPrv,Y,Pave,N,Average,Fair,1765.0,2.0,0.0,1,3115225.0
1845,636,155000,12400,297.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2430.0,1.0,0.0,1,5904900.0
1846,1155,142000,6768,288.0,Detchd,1.0,0,No fireplace,GdPrv,Y,Pave,Y,Average,Good,1824.0,2.0,1.0,1,3326976.0
1847,739,119000,6000,180.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1788.0,1.0,0.0,1,3196944.0
1848,1608,160000,12508,423.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2733.0,3.0,0.0,1,7469289.0
1849,1087,193000,7415,398.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2432.0,3.0,1.0,1,5914624.0
1850,1774,263000,11762,517.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3307.0,3.0,1.0,1,10936249.0
1851,2816,164990,8767,400.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2620.0,2.0,0.0,1,6864400.0
1852,2194,119000,8190,280.0,Detchd,1.0,1,TA,No fence,Y,Pave,Y,Fair,Good,1896.0,2.0,0.0,1,3594816.0
1853,523,238500,7500,692.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2820.0,2.0,0.0,1,7952400.0
1854,2767,280000,70761,576.0,Attchd,2.0,2,TA,No fence,Y,Pave,Y,Good,Average,3066.0,3.0,0.0,1,9400356.0
1855,1837,193800,3784,476.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3076.0,3.0,0.0,1,9461776.0
1856,2284,129900,4224,572.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2100.0,2.0,0.0,1,4410000.0
1857,1434,145000,9245,672.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1980.0,1.0,1.0,1,3920400.0
1858,2794,275000,14781,748.0,Attchd,3.0,1,TA,No fence,Y,Pave,Y,Good,Average,3540.0,2.0,0.0,1,12531600.0
1859,2625,81400,8544,400.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,N,Fair,Fair,1040.0,2.0,0.0,0,1081600.0
1860,794,125000,7440,252.0,Detchd,1.0,1,Gd,MnPrv,P,Pave,Y,Average,Good,2178.0,2.0,0.0,1,4743684.0
1861,708,80000,7404,288.0,Detchd,2.0,0,No fireplace,No fence,N,Pave,Y,Fair,Good,1722.0,1.0,0.0,1,2965284.0
1862,286,104000,4853,260.0,Detchd,1.0,1,Gd,MnPrv,Y,Pave,N,Average,Good,2403.0,2.0,0.0,1,5774409.0
1863,62,260400,10593,527.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3440.0,3.0,0.0,1,11833600.0
1864,1647,176000,12090,484.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Good,2204.0,2.0,1.0,1,4857616.0
1865,2054,123000,11677,264.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Fair,2080.0,2.0,0.0,1,4326400.0
1866,1102,291000,11000,687.0,BuiltIn,3.0,1,TA,No fence,Y,Pave,Y,Excellent,Average,3691.0,2.0,1.0,1,13623481.0
1867,654,132000,8000,240.0,Detchd,1.0,1,Gd,No fence,Y,Pave,Y,Average,Good,1944.0,2.0,0.0,1,3779136.0
1868,1089,176000,8029,400.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2184.0,2.0,1.0,1,4769856.0
1869,604,177625,13495,576.0,Detchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2776.0,3.0,0.0,1,7706176.0
1870,2838,104900,9738,392.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2005.0,2.0,0.0,1,4020025.0
1871,2777,196000,9272,515.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2591.0,2.0,1.0,1,6713281.0
1872,1723,280000,7841,564.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3154.0,3.0,0.0,1,9947716.0
1873,349,168500,8530,400.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,1858.0,2.0,1.0,1,3452164.0
1874,2313,170000,13041,423.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2452.0,2.0,1.0,1,6012304.0
1875,2279,130000,43500,1041.0,2Types,4.0,0,No fireplace,GdPrv,N,Pave,Y,Fair,Average,2034.0,1.0,0.0,0,4137156.0
1876,1346,150000,6240,400.0,Detchd,2.0,1,Gd,MnPrv,Y,Pave,Y,Good,Average,2998.0,2.0,0.0,1,8988004.0
1877,2770,145000,13015,462.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2200.0,1.0,1.0,1,4840000.0
1878,2923,188000,9297,560.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3456.0,4.0,0.0,1,11943936.0
1879,1619,169000,8773,460.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2516.0,2.0,1.0,1,6330256.0
1880,2178,155000,8536,430.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2250.0,1.0,1.0,1,5062500.0
1881,1160,196000,4282,530.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2782.0,2.0,0.0,1,7739524.0
1882,1755,219500,8740,435.0,BuiltIn,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2849.0,2.0,1.0,1,8116801.0
1883,2412,170440,10237,390.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2184.0,2.0,1.0,1,4769856.0
1884,889,159500,7950,440.0,Attchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2116.0,1.0,1.0,1,4477456.0
1885,2181,183850,39290,1154.0,Attchd,3.0,2,Gd,No fence,Y,Pave,Y,Excellent,Average,10190.0,3.0,2.0,1,103836100.0
1886,1186,174000,10400,530.0,Attchd,2.0,1,Gd,MnPrv,Y,Pave,Y,Good,Good,2986.0,2.0,0.0,1,8916196.0
1887,1613,167000,10628,526.0,Attchd,2.0,1,Po,GdWo,Y,Pave,Y,Good,Average,2554.0,2.0,0.0,1,6522916.0
1888,411,148500,2280,440.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2311.0,2.0,1.0,1,5340721.0
1889,810,147983,7018,720.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2228.0,2.0,0.0,0,4963984.0
1890,548,120000,10762,288.0,Attchd,1.0,1,TA,No fence,Y,Pave,Y,Average,Good,1843.0,1.0,1.0,1,3396649.0
1891,2179,157000,7024,450.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2180.0,2.0,1.0,1,4752400.0
1892,2746,91500,7585,280.0,Detchd,1.0,1,TA,No fence,P,Pave,Y,Average,Fair,2266.0,2.0,1.0,1,5134756.0
1893,1486,85000,8777,0.0,No Garage,0.0,0,No fireplace,MnPrv,P,Pave,Y,Average,Good,1592.0,1.0,0.0,1,2534464.0
1894,2168,140000,9170,461.0,Detchd,2.0,0,No fireplace,GdPrv,Y,Pave,Y,Average,Good,2428.0,2.0,0.0,1,5895184.0
1895,2061,127000,7742,386.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1910.0,2.0,0.0,1,3648100.0
1896,1131,207500,8791,673.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2592.0,2.0,1.0,1,6718464.0
1897,2738,415000,19800,836.0,Detchd,2.0,2,Gd,No fence,Y,Pave,Y,Average,Good,5508.0,3.0,1.0,1,30338064.0
1898,929,193000,13339,463.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,3122.0,3.0,0.0,1,9746884.0
1899,362,174000,8125,343.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2183.0,2.0,1.0,1,4765489.0
1900,652,152500,11419,410.0,Attchd,2.0,1,Gd,GdWo,Y,Pave,Y,Good,Good,2226.0,2.0,1.0,1,4955076.0
1901,1466,183000,7226,595.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2438.0,2.0,1.0,1,5943844.0
1902,2087,136500,11100,253.0,Attchd,1.0,1,Gd,No fence,Y,Pave,N,Average,Good,2560.0,2.0,0.0,1,6553600.0
1903,1442,231500,12435,564.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2755.0,2.0,1.0,1,7590025.0
1904,2744,123500,6420,308.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2128.0,1.0,1.0,1,4528384.0
1905,1511,135500,16466,300.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2209.0,1.0,1.0,1,4879681.0
1906,2175,133500,6285,528.0,Detchd,2.0,1,Fa,No fence,Y,Pave,Y,Average,Good,2004.0,2.0,0.0,1,4016016.0
1907,1236,124000,9204,336.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2288.0,2.0,1.0,1,5234944.0
1908,2448,280000,12011,592.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3010.0,3.0,1.0,1,9060100.0
1909,60,333168,14774,779.0,BuiltIn,3.0,1,TA,No fence,Y,Pave,Y,Excellent,Average,3992.0,2.0,1.0,1,15936064.0
1910,346,270000,11792,632.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3291.0,2.0,1.0,1,10830681.0
1911,678,128500,8064,900.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,N,Average,Average,1928.0,1.0,0.0,1,3717184.0
1912,2481,172000,7175,542.0,Attchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Average,2796.0,3.0,0.0,1,7817616.0
1913,2729,130000,10820,576.0,Detchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1592.0,2.0,0.0,1,2534464.0
1914,453,196000,5381,624.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2612.0,3.0,0.0,1,6822544.0
1915,2234,87000,5000,360.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,N,Average,Good,1523.0,1.0,0.0,1,2319529.0
1916,2007,128250,8674,308.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2345.0,2.0,0.0,1,5499025.0
1917,20,210000,13175,500.0,Attchd,2.0,2,TA,MnPrv,Y,Pave,Y,Average,Good,3615.0,3.0,0.0,1,13068225.0
1918,2217,220000,11275,432.0,Detchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2845.0,1.0,1.0,1,8094025.0
1919,232,128000,9600,436.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,2134.0,2.0,0.0,1,4553956.0
1920,1982,135000,9000,576.0,Detchd,2.0,1,Gd,MnPrv,Y,Pave,Y,Average,Good,1854.0,1.0,0.0,1,3437316.0
1921,1570,228500,9990,432.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Fair,Average,3369.0,3.0,0.0,1,11350161.0
1922,195,134000,6000,240.0,Detchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1740.0,2.0,0.0,1,3027600.0
1923,2307,157500,10533,313.0,Attchd,1.0,2,TA,No fence,Y,Pave,Y,Average,Good,2032.0,2.0,0.0,1,4129024.0
1924,504,263550,11692,623.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3405.0,3.0,1.0,1,11594025.0
1925,1644,182900,12546,467.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2880.0,2.0,0.0,1,8294400.0
1926,939,222000,21695,540.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Excellent,2560.0,3.0,0.0,1,6553600.0
1927,1591,146000,9278,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2184.0,1.0,0.0,1,4769856.0
1928,2001,153500,8100,812.0,Detchd,2.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Good,3118.0,2.0,0.0,1,9721924.0
1929,2379,315000,16737,770.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3960.0,3.0,0.0,1,15681600.0
1930,1100,315000,9200,696.0,Attchd,3.0,1,TA,No fence,Y,Pave,Y,Good,Average,4100.0,3.0,1.0,1,16810000.0
1931,1118,257000,9801,851.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3202.0,3.0,0.0,1,10252804.0
1932,1593,173000,14137,850.0,2Types,3.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,2400.0,2.0,0.0,1,5760000.0
1933,2338,169000,14762,672.0,Attchd,2.0,1,TA,No fence,P,Pave,Y,Average,Good,2267.0,2.0,0.0,0,5139289.0
1934,458,382500,15262,685.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,4400.0,3.0,1.0,1,19360000.0
1935,1454,230000,9742,534.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3572.0,2.0,0.0,1,12759184.0
1936,641,153000,8532,498.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2594.0,1.0,1.0,1,6728836.0
1937,644,123000,10634,270.0,Attchd,1.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Good,1927.0,2.0,0.0,1,3713329.0
1938,840,207000,14753,539.0,Attchd,2.0,0,No fireplace,GdPrv,Y,Pave,Y,Good,Average,2926.0,3.0,0.0,1,8561476.0
1939,1307,295000,18386,870.0,Attchd,3.0,1,Ex,No fence,Y,Pave,Y,Good,Excellent,4963.0,3.0,0.0,1,24631369.0
1940,1809,149000,12450,576.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2188.0,2.0,0.0,1,4787344.0
1941,56,216500,7851,440.0,BuiltIn,2.0,2,TA,No fence,Y,Pave,Y,Average,Average,2820.0,3.0,1.0,1,7952400.0
1942,1905,112000,5175,308.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Average,Good,1616.0,1.0,0.0,1,2611456.0
1943,2060,134500,8398,528.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1886.0,2.0,0.0,1,3556996.0
1944,1085,187687,3710,428.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2392.0,2.0,0.0,1,5721664.0
1945,305,68400,7500,528.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Fair,1826.0,1.0,0.0,1,3334276.0
